2259	TRAIN	474	0.919441	0.7399	4.5960	2.022532	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	476	1.091118	0.7644	nan	nan32	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	478	0.837827	0.7535	4.6010	1.925632	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	480	0.847047	0.7667	4.5498	1.926432	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	482	1.109664	0.7862	nan	nan32	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	484	0.804824	0.8414	4.5924	1.884332	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	488	0.709076	0.8219	4.5860	1.768132	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	490	0.846044	0.7854	4.5566	1.926632	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	492	0.902746	0.7322	4.5800	1.999332	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	498	0.751145	0.7739	4.5563	1.812632	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	500	0.882291	0.7470	4.5331	1.965432	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TEST	500	1.198583	0.7455	8.0828	3.054932	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	502	0.829219	0.8001	4.6146	1.918032	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	504	0.872401	0.7350	4.5363	1.954132	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	508	0.874280	0.7630	4.4923	1.947632	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	512	0.825895	0.8129	4.4736	1.885832	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	514	0.803770	0.8190	4.3689	1.838332	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	520	0.624599	0.7834	4.4349	1.636532	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	522	0.856933	0.7897	4.3372	1.895732	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	524	0.847686	0.7868	4.4149	1.900232	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	532	0.579642	0.7459	4.3896	1.573532	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	534	1.013654	0.7667	4.4185	2.100132	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	538	1.017327	0.7871	4.3183	2.084532	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	542	0.673123	0.7996	4.3643	1.680632	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	544	1.019564	0.7650	4.5577	2.135032	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	546	1.053663	0.7789	4.4366	2.151732	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	548	0.922589	0.8247	4.4017	1.987532	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	552	1.032741	0.7676	4.4341	2.126132	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	560	0.552695	0.7700	4.4532	1.553932	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	562	1.010416	0.7786	4.3277	2.078032	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	564	1.012924	0.7984	4.6026	2.136032	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	566	1.142532	0.7221	4.3839	2.247832	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	568	0.969654	0.8207	4.4214	2.047932	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	570	1.991146	0.7410	nan	nan32	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	578	0.563619	0.7463	4.3853	1.553432	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	582	0.759091	0.7520	4.3970	1.790332	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	584	1.168536	0.7434	4.4199	2.286232	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	588	1.197462	0.7355	4.3448	2.305932	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	592	0.695726	0.8160	4.3325	1.701432	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	594	0.994559	0.8186	4.2826	2.050032	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	596	1.060256	0.6988	4.3215	2.136632	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	598	1.107693	0.7353	4.1909	2.167432	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	600	0.964327	0.7809	4.3281	2.022832	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	606	0.776983	0.7978	4.3320	1.798832	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	612	0.786398	0.7967	4.3346	1.810632	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	614	0.995192	0.7618	4.3650	2.067232	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	618	1.026812	0.7649	4.3109	2.094432	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	620	1.680524	0.7799	nan	nan32	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	626	0.735055	0.8132	4.3614	1.754432	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	628	0.920104	0.8120	4.3075	1.965632	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	630	1.496425	0.8157	nan	nan32	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	632	0.901345	0.7944	4.2305	1.927732	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	634	1.425956	0.8141	nan	nan32	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	638	0.897396	0.7545	4.2996	1.936832	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	640	1.278203	0.8261	nan	nan32	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	642	0.824237	0.8065	4.2655	1.842232	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	644	1.301665	0.7799	nan	nan32	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	646	1.382315	0.7746	nan	nan32	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	648	1.201955	0.7819	nan	nan32	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	652	0.764231	0.8161	4.2820	1.773532	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	654	1.066423	0.7585	nan	nan32	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	658	0.615125	0.8234	4.3749	1.613132	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	662	0.641386	0.7770	4.3905	1.647832	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	664	1.067966	0.7743	nan	nan32	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	666	0.730359	0.8314	4.3471	1.745832	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	668	0.754337	0.8006	4.4228	1.789832	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	670	0.775452	0.7854	4.4098	1.812532	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	672	0.895343	0.8536	nan	nan32	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	674	0.954287	0.8346	nan	nan32	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	678	0.732852	0.8238	4.3905	1.757532	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	680	0.747425	0.7779	4.4519	1.787332	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	682	0.751889	0.7806	4.5068	1.803632	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	686	0.689962	0.7904	4.4772	1.723432	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	688	0.758124	0.7831	4.4303	1.795832	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	692	0.749557	0.7937	4.4648	1.792432	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	694	0.970389	0.8302	nan	nan32	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	696	0.743520	0.8096	4.4080	1.773832	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	698	0.707464	0.8363	4.4274	1.734432	128	128	0.000100	0.000100	0.001	1.2	0.2
